key,parameter_code,process_code,flow_code,source_region_code,target_country_code,value,unit,source
"FLH,WIND-ON,,ARG-CHU,",FLH,WIND-ON,,ARG-CHU,,5763.083575369986,h,
"FLH,WIND-ON,,ARG-COR,",FLH,WIND-ON,,ARG-COR,,3045.275819740001,h,
"FLH,WIND-ON,,ARG-CRB,",FLH,WIND-ON,,ARG-CRB,,2605.2082556500004,h,
"FLH,WIND-ON,,ARG-CRU,",FLH,WIND-ON,,ARG-CRU,,5854.992698059997,h,
"FLH,WIND-ON,,ARG-EST,",FLH,WIND-ON,,ARG-EST,,3710.4766984999937,h,
"FLH,WIND-ON,,ARG-FOR,",FLH,WIND-ON,,ARG-FOR,,3781.7001483800022,h,
"FLH,WIND-ON,,ARG-FUE,",FLH,WIND-ON,,ARG-FUE,,3710.4766984999937,h,
"FLH,WIND-ON,,ARG-JUJ,",FLH,WIND-ON,,ARG-JUJ,,3773.9698333333426,h,
"FLH,WIND-ON,,ARG-LAR,",FLH,WIND-ON,,ARG-LAR,,3188.6275809666754,h,
"FLH,WIND-ON,,ARG-MEN,",FLH,WIND-ON,,ARG-MEN,,3077.163027949993,h,
"FLH,WIND-ON,,ARG-MIS,",FLH,WIND-ON,,ARG-MIS,,1777.2726296600022,h,
"FLH,WIND-ON,,ARG-NEG,",FLH,WIND-ON,,ARG-NEG,,4738.189902050009,h,
"FLH,WIND-ON,,ARG-NEU,",FLH,WIND-ON,,ARG-NEU,,3956.584428499996,h,
"FLH,WIND-ON,,ARG-PAM,",FLH,WIND-ON,,ARG-PAM,,3897.788777519993,h,
"FLH,WIND-ON,,ARG-RIO,",FLH,WIND-ON,,ARG-RIO,,3070.126660369996,h,
"FLH,WIND-ON,,ARG-SAF,",FLH,WIND-ON,,ARG-SAF,,3158.174208530002,h,
"FLH,WIND-ON,,ARG-SAJ,",FLH,WIND-ON,,ARG-SAJ,,2534.5746024499945,h,
"FLH,WIND-ON,,ARG-SAL,",FLH,WIND-ON,,ARG-SAL,,3657.6108475499996,h,
"FLH,WIND-ON,,ARG-SAT,",FLH,WIND-ON,,ARG-SAT,,3418.537205874997,h,
"FLH,WIND-ON,,ARG-TUC,",FLH,WIND-ON,,ARG-TUC,,1908.3186970833303,h,
"FLH,WIND-ON,,AUS,",FLH,WIND-ON,,AUS,,3971.0,h,
"FLH,WIND-ON,,BRA,",FLH,WIND-ON,,BRA,,3517.0,h,
"FLH,WIND-ON,,CHL,",FLH,WIND-ON,,CHL,,6034.0,h,
"FLH,WIND-ON,,CHN,",FLH,WIND-ON,,CHN,,3250.0,h,
"FLH,WIND-ON,,COL,",FLH,WIND-ON,,COL,,4269.0,h,
"FLH,WIND-ON,,CRI,",FLH,WIND-ON,,CRI,,2191.230809349995,h,
"FLH,WIND-ON,,DNK,",FLH,WIND-ON,,DNK,,4400.0,h,
"FLH,WIND-ON,,DZA,",FLH,WIND-ON,,DZA,,2738.0,h,
"FLH,WIND-ON,,EGY,",FLH,WIND-ON,,EGY,,3045.0,h,
"FLH,WIND-ON,,ESP,",FLH,WIND-ON,,ESP,,4276.573496250006,h,
"FLH,WIND-ON,,IDN,",FLH,WIND-ON,,IDN,,1150.778333649995,h,
"FLH,WIND-ON,,IND,",FLH,WIND-ON,,IND,,3567.0,h,
"FLH,WIND-ON,,JOR,",FLH,WIND-ON,,JOR,,667.0,h,
"FLH,WIND-ON,,KAZ,",FLH,WIND-ON,,KAZ,,3697.0,h,
"FLH,WIND-ON,,KEN,",FLH,WIND-ON,,KEN,,2364.0,h,
"FLH,WIND-ON,,MAR,",FLH,WIND-ON,,MAR,,3289.0,h,
"FLH,WIND-ON,,MAR-BEN,",FLH,WIND-ON,,MAR-BEN,,1563.4934093166669,h,
"FLH,WIND-ON,,MAR-CAS,",FLH,WIND-ON,,MAR-CAS,,2513.201244949999,h,
"FLH,WIND-ON,,MAR-DAK,",FLH,WIND-ON,,MAR-DAK,,5181.7820854799875,h,
"FLH,WIND-ON,,MAR-DRA,",FLH,WIND-ON,,MAR-DRA,,2724.090453699998,h,
"FLH,WIND-ON,,MAR-FES,",FLH,WIND-ON,,MAR-FES,,2050.2642833200007,h,
"FLH,WIND-ON,,MAR-GUE,",FLH,WIND-ON,,MAR-GUE,,3542.269272849999,h,
"FLH,WIND-ON,,MAR-LAA,",FLH,WIND-ON,,MAR-LAA,,4616.7798365699955,h,
"FLH,WIND-ON,,MAR-LOR,",FLH,WIND-ON,,MAR-LOR,,3320.816400825,h,
"FLH,WIND-ON,,MAR-MAR,",FLH,WIND-ON,,MAR-MAR,,1820.4342362250004,h,
"FLH,WIND-ON,,MAR-RAB,",FLH,WIND-ON,,MAR-RAB,,1826.042199850002,h,
"FLH,WIND-ON,,MAR-SOU,",FLH,WIND-ON,,MAR-SOU,,2799.5123925999974,h,
"FLH,WIND-ON,,MAR-TAN,",FLH,WIND-ON,,MAR-TAN,,2979.4188451500013,h,
"FLH,WIND-ON,,MEX,",FLH,WIND-ON,,MEX,,4042.0,h,
"FLH,WIND-ON,,MRT,",FLH,WIND-ON,,MRT,,4750.0,h,
"FLH,WIND-ON,,NAM,",FLH,WIND-ON,,NAM,,5116.130899550002,h,
"FLH,WIND-ON,,NOR,",FLH,WIND-ON,,NOR,,4263.9575632499955,h,
"FLH,WIND-ON,,PER,",FLH,WIND-ON,,PER,,1448.0,h,
"FLH,WIND-ON,,PRT,",FLH,WIND-ON,,PRT,,4407.875464849993,h,
"FLH,WIND-ON,,RUS,",FLH,WIND-ON,,RUS,,4522.0,h,
"FLH,WIND-ON,,SAU,",FLH,WIND-ON,,SAU,,2282.0,h,
"FLH,WIND-ON,,SWE,",FLH,WIND-ON,,SWE,,3056.1689955499933,h,
"FLH,WIND-ON,,THA,",FLH,WIND-ON,,THA,,2425.4030030999993,h,
"FLH,WIND-ON,,TUN,",FLH,WIND-ON,,TUN,,2843.0,h,
"FLH,WIND-ON,,UKR,",FLH,WIND-ON,,UKR,,2769.0,h,
"FLH,WIND-ON,,URY,",FLH,WIND-ON,,URY,,3594.0,h,
"FLH,WIND-ON,,USA,",FLH,WIND-ON,,USA,,3503.0,h,
"FLH,WIND-ON,,VNM,",FLH,WIND-ON,,VNM,,3577.9190809999977,h,
"FLH,WIND-ON,,ZAF,",FLH,WIND-ON,,ZAF,,3070.0,h,
"FLH,WIND-ON,,ZAF-EC,",FLH,WIND-ON,,ZAF-EC,,3914.485752466674,h,
"FLH,WIND-ON,,ZAF-FRS,",FLH,WIND-ON,,ZAF-FRS,,2775.7070136400025,h,
"FLH,WIND-ON,,ZAF-GAU,",FLH,WIND-ON,,ZAF-GAU,,2069.9309253700035,h,
"FLH,WIND-ON,,ZAF-KWA,",FLH,WIND-ON,,ZAF-KWA,,2682.3634953500023,h,
"FLH,WIND-ON,,ZAF-LIM,",FLH,WIND-ON,,ZAF-LIM,,2627.549608749997,h,
"FLH,WIND-ON,,ZAF-MPU,",FLH,WIND-ON,,ZAF-MPU,,2612.1821174166703,h,
"FLH,WIND-ON,,ZAF-NC,",FLH,WIND-ON,,ZAF-NC,,3748.8309036749974,h,
"FLH,WIND-ON,,ZAF-NW,",FLH,WIND-ON,,ZAF-NW,,3092.6134290333307,h,
"FLH,WIND-ON,,ZAF-WC,",FLH,WIND-ON,,ZAF-WC,,3346.6670672599976,h,
"LIFETIME,AEL-EL,,,",LIFETIME,AEL-EL,,,,20.0,years,
"LIFETIME,ATR,,,",LIFETIME,ATR,,,,25.0,years,Oni et al. 2022
"LIFETIME,CH3OH-S,,,",LIFETIME,CH3OH-S,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,CH3OH-SB,,,",LIFETIME,CH3OH-SB,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,CH3OHSYN,,,",LIFETIME,CH3OHSYN,,,,30.0,years,Öko-Institut 2020
"LIFETIME,CH4-COMP,,,",LIFETIME,CH4-COMP,,,,20.0,years,DNV GL 2020
"LIFETIME,CH4-LIQ,,,",LIFETIME,CH4-LIQ,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,CH4-P-L,,,",LIFETIME,CH4-P-L,,,,40.0,years,
"LIFETIME,CH4-P-LR,,,",LIFETIME,CH4-P-LR,,,,40.0,years,
"LIFETIME,CH4-P-S,,,",LIFETIME,CH4-P-S,,,,40.0,years,
"LIFETIME,CH4-P-SR,,,",LIFETIME,CH4-P-SR,,,,40.0,years,
"LIFETIME,CH4-S,,,",LIFETIME,CH4-S,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,CH4-SB,,,",LIFETIME,CH4-SB,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,CH4SYN,,,",LIFETIME,CH4SYN,,,,30.0,years,Öko-Institut 2020
"LIFETIME,DAC,,,",LIFETIME,DAC,,,,25.0,years,Fasihi et al. 2019
"LIFETIME,DESAL,,,",LIFETIME,DESAL,,,,20.0,years,PTX Atlas
"LIFETIME,DRI,,,",LIFETIME,DRI,,,,30.0,years,Agora Industry Transformation 2021
"LIFETIME,EFUELSYN,,,",LIFETIME,EFUELSYN,,,,30.0,years,Öko-Institut 2020
"LIFETIME,EL-TRANS,,,",LIFETIME,EL-TRANS,,,,20.0,years,DUMMY
"LIFETIME,H2-COMP,,,",LIFETIME,H2-COMP,,,,20.0,years,DNV GL 2020
"LIFETIME,H2-LIQ,,,",LIFETIME,H2-LIQ,,,,30.0,years,IEA 2015
"LIFETIME,H2-P-L,,,",LIFETIME,H2-P-L,,,,30.0,years,
"LIFETIME,H2-P-LR,,,",LIFETIME,H2-P-LR,,,,30.0,years,
"LIFETIME,H2-P-S,,,",LIFETIME,H2-P-S,,,,30.0,years,
"LIFETIME,H2-P-SR,,,",LIFETIME,H2-P-SR,,,,30.0,years,
"LIFETIME,H2-RGAS,,,",LIFETIME,H2-RGAS,,,,30.0,years,
"LIFETIME,H2-S,,,",LIFETIME,H2-S,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,H2-SB,,,",LIFETIME,H2-SB,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,LOHC-CON,,,",LIFETIME,LOHC-CON,,,,20.0,years,DNV GL 2020
"LIFETIME,LOHC-REC,,,",LIFETIME,LOHC-REC,,,,30.0,years,IEA 2019
"LIFETIME,LOHC-S,,,",LIFETIME,LOHC-S,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,LOHC-SB,,,",LIFETIME,LOHC-SB,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,NH3-REC,,,",LIFETIME,NH3-REC,,,,25.0,years,NGN; Equinor 2018
"LIFETIME,NH3-S,,,",LIFETIME,NH3-S,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,NH3-SB,,,",LIFETIME,NH3-SB,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,NH3SYN,,,",LIFETIME,NH3SYN,,,,30.0,years,Fasihi et al. 2021
"LIFETIME,PEM-EL,,,",LIFETIME,PEM-EL,,,,20.0,years,
"LIFETIME,PV-FIX,,,",LIFETIME,PV-FIX,,,,20.0,years,
"LIFETIME,REGASATR,,,",LIFETIME,REGASATR,,,,25.0,years,combined values
"LIFETIME,RES-HYBR,,,",LIFETIME,RES-HYBR,,,,20.0,years,
"LIFETIME,SOEC-EL,,,",LIFETIME,SOEC-EL,,,,20.0,years,
"LIFETIME,SYN-S,,,",LIFETIME,SYN-S,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,SYN-SB,,,",LIFETIME,SYN-SB,,,,30.0,years,UNSW Sydney 2021
"LIFETIME,WIND-OFF,,,",LIFETIME,WIND-OFF,,,,20.0,years,
"LIFETIME,WIND-ON,,,",LIFETIME,WIND-ON,,,,20.0,years,
"LOSS-T,CH3OH-S,,,",LOSS-T,CH3OH-S,,,,6.101976734635073e-06,fraction/km,calc_shipping
"LOSS-T,CH3OH-SB,,,",LOSS-T,CH3OH-SB,,,,4.799616030717543e-07,fraction/km,calc_shipping
"LOSS-T,CH4-P-L,,,",LOSS-T,CH4-P-L,,,,5.666666666666667e-06,fraction/km,
"LOSS-T,CH4-P-LR,,,",LOSS-T,CH4-P-LR,,,,5.666666666666667e-06,fraction/km,
"LOSS-T,CH4-P-S,,,",LOSS-T,CH4-P-S,,,,5.666666666666667e-06,fraction/km,
"LOSS-T,CH4-P-SR,,,",LOSS-T,CH4-P-SR,,,,5.666666666666667e-06,fraction/km,
"LOSS-T,CH4-S,,,",LOSS-T,CH4-S,,,,6.600518193170309e-06,fraction/km,calc_shipping
"LOSS-T,CH4-SB,,,",LOSS-T,CH4-SB,,,,2.3075077070757413e-06,fraction/km,calc_shipping
"LOSS-T,H2-P-L,,,",LOSS-T,H2-P-L,,,,1.6866666666666666e-05,fraction/km,
"LOSS-T,H2-P-LR,,,",LOSS-T,H2-P-LR,,,,1.6866666666666666e-05,fraction/km,
"LOSS-T,H2-P-S,,,",LOSS-T,H2-P-S,,,,1.6866666666666666e-05,fraction/km,
"LOSS-T,H2-P-SR,,,",LOSS-T,H2-P-SR,,,,1.6866666666666666e-05,fraction/km,
"LOSS-T,H2-S,,,",LOSS-T,H2-S,,,,1.8502387379369196e-05,fraction/km,calc_shipping
"LOSS-T,H2-SB,,,",LOSS-T,H2-SB,,,,4.615015414151483e-06,fraction/km,calc_shipping
"LOSS-T,NH3-S,,,",LOSS-T,NH3-S,,,,1.0687312206832682e-05,fraction/km,calc_shipping
"LOSS-T,NH3-SB,,,",LOSS-T,NH3-SB,,,,9.230030828302966e-07,fraction/km,calc_shipping
"OPEX-F,AEL-EL,,,",OPEX-F,AEL-EL,,,,11.216423896833563,USD2021/kW,
"OPEX-F,ATR,,,",OPEX-F,ATR,,,,48.82979031016775,USD2021/kW,Oni et al. 2022
"OPEX-F,CH3OHSYN,,,",OPEX-F,CH3OHSYN,,,,28.606115446577505,USD2021/kW,Öko-Institut 2020
"OPEX-F,CH4-COMP,,,",OPEX-F,CH4-COMP,,,,5.779617533513468,USD2021/kW,DNV GL 2020
"OPEX-F,CH4-LIQ,,,",OPEX-F,CH4-LIQ,,,,8.79987365126074,USD2021/kW,Hank et al. 2020
"OPEX-F,CH4SYN,,,",OPEX-F,CH4SYN,,,,25.436834409179458,USD2021/kW,Öko-Institut 2020
"OPEX-F,DAC,,,",OPEX-F,DAC,,,,0.04150964167347479,USD2021/ kg CO2 (g)*a,average low and high
"OPEX-F,DESAL,,,",OPEX-F,DESAL,,,,6.760389254622733e-05,USD2021/kW,
"OPEX-F,DRI,,,",OPEX-F,DRI,,,,123.7688535771915,USD2021/kg DRI (s)/a*h,Agora Industry Transformation 2021
"OPEX-F,EFUELSYN,,,",OPEX-F,EFUELSYN,,,,28.606115446577505,USD2021/kW,Öko-Institut 2020
"OPEX-F,H2-COMP,,,",OPEX-F,H2-COMP,,,,5.779617533513468,USD2021/kW,DNV GL 2020
"OPEX-F,H2-LIQ,,,",OPEX-F,H2-LIQ,,,,58.294484220432686,USD2021/kW,IEA 2019
"OPEX-F,H2-RGAS,,,",OPEX-F,H2-RGAS,,,,7.9535567883452885,USD2021/kW,DNV GL 2020
"OPEX-F,LOHC-CON,,,",OPEX-F,LOHC-CON,,,,8.039169338342527,USD2021/kW,DNV GL 2020
"OPEX-F,LOHC-REC,,,",OPEX-F,LOHC-REC,,,,14.916754450335576,USD2021/kW,DNV GL 2021
"OPEX-F,NH3-REC,,,",OPEX-F,NH3-REC,,,,9.332404225102144,USD2021/kW,NGN; Equinor 2018
"OPEX-F,NH3SYN,,,",OPEX-F,NH3SYN,,,,74.23332221631959,USD2021/kW,Fasihi et al. 2021
"OPEX-F,PEM-EL,,,",OPEX-F,PEM-EL,,,,15.939305660951627,USD2021/kW,
"OPEX-F,PV-FIX,,ARE,",OPEX-F,PV-FIX,,ARE,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ARG,",OPEX-F,PV-FIX,,ARG,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-BA,",OPEX-F,PV-FIX,,ARG-BA,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-CAT,",OPEX-F,PV-FIX,,ARG-CAT,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-CBA,",OPEX-F,PV-FIX,,ARG-CBA,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-CHA,",OPEX-F,PV-FIX,,ARG-CHA,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-CHU,",OPEX-F,PV-FIX,,ARG-CHU,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-COR,",OPEX-F,PV-FIX,,ARG-COR,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-CRB,",OPEX-F,PV-FIX,,ARG-CRB,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-CRU,",OPEX-F,PV-FIX,,ARG-CRU,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-EST,",OPEX-F,PV-FIX,,ARG-EST,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-FOR,",OPEX-F,PV-FIX,,ARG-FOR,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-FUE,",OPEX-F,PV-FIX,,ARG-FUE,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-JUJ,",OPEX-F,PV-FIX,,ARG-JUJ,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-LAR,",OPEX-F,PV-FIX,,ARG-LAR,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-MEN,",OPEX-F,PV-FIX,,ARG-MEN,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-MIS,",OPEX-F,PV-FIX,,ARG-MIS,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-NEG,",OPEX-F,PV-FIX,,ARG-NEG,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-NEU,",OPEX-F,PV-FIX,,ARG-NEU,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-PAM,",OPEX-F,PV-FIX,,ARG-PAM,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-RIO,",OPEX-F,PV-FIX,,ARG-RIO,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-SAF,",OPEX-F,PV-FIX,,ARG-SAF,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-SAJ,",OPEX-F,PV-FIX,,ARG-SAJ,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-SAL,",OPEX-F,PV-FIX,,ARG-SAL,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-SAT,",OPEX-F,PV-FIX,,ARG-SAT,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,ARG-TUC,",OPEX-F,PV-FIX,,ARG-TUC,,20.32839943931525,USD2021/kW,
"OPEX-F,PV-FIX,,AUS,",OPEX-F,PV-FIX,,AUS,,22.967369741640898,USD2021/kW,
"OPEX-F,PV-FIX,,BRA,",OPEX-F,PV-FIX,,BRA,,19.901583729668893,USD2021/kW,
"OPEX-F,PV-FIX,,CHL,",OPEX-F,PV-FIX,,CHL,,22.62904021570171,USD2021/kW,
"OPEX-F,PV-FIX,,CHN,",OPEX-F,PV-FIX,,CHN,,13.168826163479087,USD2021/kW,
"OPEX-F,PV-FIX,,COL,",OPEX-F,PV-FIX,,COL,,12.72146901832928,USD2021/kW,
"OPEX-F,PV-FIX,,CRI,",OPEX-F,PV-FIX,,CRI,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,DNK,",OPEX-F,PV-FIX,,DNK,,18.165693008119373,USD2021/kW,
"OPEX-F,PV-FIX,,DZA,",OPEX-F,PV-FIX,,DZA,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,EGY,",OPEX-F,PV-FIX,,EGY,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ESP,",OPEX-F,PV-FIX,,ESP,,19.742829105958965,USD2021/kW,
"OPEX-F,PV-FIX,,IDN,",OPEX-F,PV-FIX,,IDN,,24.286854892803724,USD2021/kW,
"OPEX-F,PV-FIX,,IND,",OPEX-F,PV-FIX,,IND,,13.611257082014946,USD2021/kW,
"OPEX-F,PV-FIX,,JOR,",OPEX-F,PV-FIX,,JOR,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,KAZ,",OPEX-F,PV-FIX,,KAZ,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,KEN,",OPEX-F,PV-FIX,,KEN,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR,",OPEX-F,PV-FIX,,MAR,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-BEN,",OPEX-F,PV-FIX,,MAR-BEN,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-CAS,",OPEX-F,PV-FIX,,MAR-CAS,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-DAK,",OPEX-F,PV-FIX,,MAR-DAK,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-DRA,",OPEX-F,PV-FIX,,MAR-DRA,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-FES,",OPEX-F,PV-FIX,,MAR-FES,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-GUE,",OPEX-F,PV-FIX,,MAR-GUE,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-LAA,",OPEX-F,PV-FIX,,MAR-LAA,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-LOR,",OPEX-F,PV-FIX,,MAR-LOR,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-MAR,",OPEX-F,PV-FIX,,MAR-MAR,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-RAB,",OPEX-F,PV-FIX,,MAR-RAB,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-SOU,",OPEX-F,PV-FIX,,MAR-SOU,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MAR-TAN,",OPEX-F,PV-FIX,,MAR-TAN,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,MEX,",OPEX-F,PV-FIX,,MEX,,19.094797937044678,USD2021/kW,
"OPEX-F,PV-FIX,,MRT,",OPEX-F,PV-FIX,,MRT,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,NAM,",OPEX-F,PV-FIX,,NAM,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,NOR,",OPEX-F,PV-FIX,,NOR,,19.306759939192904,USD2021/kW,
"OPEX-F,PV-FIX,,PER,",OPEX-F,PV-FIX,,PER,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,PRT,",OPEX-F,PV-FIX,,PRT,,21.187235928237797,USD2021/kW,
"OPEX-F,PV-FIX,,RUS,",OPEX-F,PV-FIX,,RUS,,37.58580779702865,USD2021/kW,
"OPEX-F,PV-FIX,,SAU,",OPEX-F,PV-FIX,,SAU,,21.731165704555412,USD2021/kW,
"OPEX-F,PV-FIX,,SWE,",OPEX-F,PV-FIX,,SWE,,19.306759939192904,USD2021/kW,
"OPEX-F,PV-FIX,,THA,",OPEX-F,PV-FIX,,THA,,23.118316760906072,USD2021/kW,
"OPEX-F,PV-FIX,,TUN,",OPEX-F,PV-FIX,,TUN,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,UKR,",OPEX-F,PV-FIX,,UKR,,19.306759939192904,USD2021/kW,
"OPEX-F,PV-FIX,,URY,",OPEX-F,PV-FIX,,URY,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,USA,",OPEX-F,PV-FIX,,USA,,25.031179849869932,USD2021/kW,
"OPEX-F,PV-FIX,,VNM,",OPEX-F,PV-FIX,,VNM,,23.118316760906072,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF,",OPEX-F,PV-FIX,,ZAF,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-EC,",OPEX-F,PV-FIX,,ZAF-EC,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-FRS,",OPEX-F,PV-FIX,,ZAF-FRS,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-GAU,",OPEX-F,PV-FIX,,ZAF-GAU,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-KWA,",OPEX-F,PV-FIX,,ZAF-KWA,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-LIM,",OPEX-F,PV-FIX,,ZAF-LIM,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-MPU,",OPEX-F,PV-FIX,,ZAF-MPU,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-NC,",OPEX-F,PV-FIX,,ZAF-NC,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-NW,",OPEX-F,PV-FIX,,ZAF-NW,,20.953007794895285,USD2021/kW,
"OPEX-F,PV-FIX,,ZAF-WC,",OPEX-F,PV-FIX,,ZAF-WC,,20.953007794895285,USD2021/kW,
"OPEX-F,REGASATR,,,",OPEX-F,REGASATR,,,,48.82979031016775,USD2021/kW,combined values
"OPEX-F,RES-HYBR,,ARE,",OPEX-F,RES-HYBR,,ARE,,22.580684665414566,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG,",OPEX-F,RES-HYBR,,ARG,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-BA,",OPEX-F,RES-HYBR,,ARG-BA,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-CAT,",OPEX-F,RES-HYBR,,ARG-CAT,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-CBA,",OPEX-F,RES-HYBR,,ARG-CBA,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-CHA,",OPEX-F,RES-HYBR,,ARG-CHA,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-CHU,",OPEX-F,RES-HYBR,,ARG-CHU,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-COR,",OPEX-F,RES-HYBR,,ARG-COR,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-CRB,",OPEX-F,RES-HYBR,,ARG-CRB,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-CRU,",OPEX-F,RES-HYBR,,ARG-CRU,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-EST,",OPEX-F,RES-HYBR,,ARG-EST,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-FOR,",OPEX-F,RES-HYBR,,ARG-FOR,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-FUE,",OPEX-F,RES-HYBR,,ARG-FUE,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-JUJ,",OPEX-F,RES-HYBR,,ARG-JUJ,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-LAR,",OPEX-F,RES-HYBR,,ARG-LAR,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-MEN,",OPEX-F,RES-HYBR,,ARG-MEN,,24.360834108462015,USD2021/kW,
"OPEX-F,RES-HYBR,,ARG-MIS,",OPEX-F,RES-HYBR,,ARG-MIS,,24.360834108462015,USD2021/kW,
